shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
4_1,41.73012596,-111.806388,1043,
4,41.73012596,-111.806388,1043,
4_1,41.72974282,-111.8060452,1044,
4,41.72974282,-111.8060452,1044,
4_1,41.72967335,-111.8059826,1045,
4,41.72967335,-111.8059826,1045,
4_1,41.7295516,-111.8058632,1046,
4,41.7295516,-111.8058632,1046,
4_1,41.72937638,-111.8057198,1047,
4,41.72937638,-111.8057198,1047,
4_1,41.72904489,-111.8054499,1048,
4,41.72904489,-111.8054499,1048,
4_1,41.72896028,-111.8053577,1049,
4,41.72896028,-111.8053577,1049,
4_1,41.72889015,-111.8052736,1050,
4,41.72889015,-111.8052736,1050,
4_1,41.728832,-111.8051777,1051,
4,41.728832,-111.8051777,1051,
4_1,41.72879045,-111.8050506,1052,
4,41.72879045,-111.8050506,1052,
4_1,41.72875767,-111.8049252,1053,
4,41.72875767,-111.8049252,1053,
4_1,41.72871392,-111.804624,1054,
4,41.72871392,-111.804624,1054,
4_1,41.72866058,-111.8042218,1055,
4,41.72866058,-111.8042218,1055,
4_1,41.72857138,-111.8036152,1056,
4,41.72857138,-111.8036152,1056,
4_1,41.72853921,-111.8032713,1057,
4,41.72853921,-111.8032713,1057,
4_1,41.72853251,-111.8030365,1058,
4,41.72853251,-111.8030365,1058,
4_1,41.7285421,-111.8002585,1059,
4,41.7285421,-111.8002585,1059,
4_1,41.72855662,-111.7996322,1060,
4,41.72855662,-111.7996322,1060,
4_1,41.72856497,-111.7995986,1061,
4,41.72856497,-111.7995986,1061,
4_1,41.72858653,-111.7995649,1062,
4,41.72858653,-111.7995649,1062,
4_1,41.72861046,-111.7995373,1063,
4,41.72861046,-111.7995373,1063,
4_1,41.72864333,-111.7995212,1064,
4,41.72864333,-111.7995212,1064,
4_1,41.72869007,-111.7995161,1065,
4,41.72869007,-111.7995161,1065,
4_1,41.72952933,-111.7995129,1066,
4,41.72952933,-111.7995129,1066,
4_1,41.73184225,-111.7995476,1067,
4,41.73184225,-111.7995476,1067,
4_1,41.73187821,-111.7995454,1068,
4,41.73187821,-111.7995454,1068,
4_1,41.73190356,-111.7995501,1069,
4,41.73190356,-111.7995501,1069,
4_1,41.73192891,-111.7995754,1070,
4,41.73192891,-111.7995754,1070,
4_1,41.73194541,-111.7996097,1071,
4,41.73194541,-111.7996097,1071,
4_1,41.73195349,-111.7996556,1072,
4,41.73195349,-111.7996556,1072,
4_1,41.73195983,-111.7997111,1073,
4,41.73195983,-111.7997111,1073,
4_1,41.73196493,-111.7997868,1074,
4,41.73196493,-111.7997868,1074,
4_1,41.73197114,-111.7998924,1075,
4,41.73197114,-111.7998924,1075,
4_1,41.73198005,-111.800333,1076,
4,41.73198005,-111.800333,1076,
4_1,41.73197378,-111.8027297,1077,
4,41.73197378,-111.8027297,1077,
4_1,41.73195536,-111.8050182,1078,
4,41.73195536,-111.8050182,1078,
4_1,41.73194466,-111.805189,1079,
4,41.73194466,-111.805189,1079,
4_1,41.73190439,-111.8054711,1080,
4,41.73190439,-111.8054711,1080,
4_1,41.73179825,-111.8059696,1081,
4,41.73179825,-111.8059696,1081,
4_1,41.73177963,-111.8060234,1082,
4,41.73177963,-111.8060234,1082,
4_1,41.73175197,-111.8060577,1083,
4,41.73175197,-111.8060577,1083,
4_1,41.73171861,-111.8060828,1084,
4,41.73171861,-111.8060828,1084,
4_1,41.73166213,-111.8061267,1085,
4,41.73166213,-111.8061267,1085,
4_1,41.73152316,-111.8061556,1086,
4,41.73152316,-111.8061556,1086,
4_1,41.73103093,-111.80624,1087,
4,41.73103093,-111.80624,1087,
4_1,41.73095487,-111.8062668,1088,
4,41.73095487,-111.8062668,1088,
4_1,41.73089705,-111.8063062,1089,
4,41.73089705,-111.8063062,1089,
4_1,41.73083081,-111.8063864,1090,
4,41.73083081,-111.8063864,1090,
4_1,41.73075844,-111.8065381,1091,
4,41.73075844,-111.8065381,1091,
4_1,41.7305846,-111.8069688,1092,
4,41.7305846,-111.8069688,1092,
4_1,41.7304196,-111.8073766,1093,
4,41.7304196,-111.8073766,1093,
4_1,41.73025224,-111.8077485,1094,
4,41.73025224,-111.8077485,1094,
4_1,41.73005106,-111.808078,1095,
4,41.73005106,-111.808078,1095,
4_1,41.72994877,-111.8082505,1096,
4,41.72994877,-111.8082505,1096,
4_1,41.72986715,-111.8084672,1097,
4,41.72986715,-111.8084672,1097,
4_1,41.72982973,-111.8086312,1098,
4,41.72982973,-111.8086312,1098,
4_1,41.72981274,-111.8088884,1099,
4,41.72981274,-111.8088884,1099,
4_1,41.72982084,-111.8091786,1100,
4,41.72982084,-111.8091786,1100,
4_1,41.72984759,-111.8097062,1101,
4,41.72984759,-111.8097062,1101,
4_1,41.7298723,-111.8100766,1102,
4,41.7298723,-111.8100766,1102,
4_1,41.72990825,-111.8106296,1103,
4,41.72990825,-111.8106296,1103,
4_1,41.72995651,-111.8112056,1104,
4,41.72995651,-111.8112056,1104,
4_1,41.73002644,-111.8116013,1105,
4,41.73002644,-111.8116013,1105,
4_1,41.73009577,-111.811863,1106,
4,41.73009577,-111.811863,1106,
4_1,41.73018526,-111.8120993,1107,
4,41.73018526,-111.8120993,1107,
4_1,41.73028732,-111.812358,1108,
4,41.73028732,-111.812358,1108,
4_1,41.73051871,-111.81289,1109,
4,41.73051871,-111.81289,1109,
4_1,41.73062255,-111.8131154,1110,
4,41.73062255,-111.8131154,1110,
4_1,41.73090617,-111.813813,1111,
4,41.73090617,-111.813813,1111,
4_1,41.73098607,-111.8140449,1112,
4,41.73098607,-111.8140449,1112,
4_1,41.73102482,-111.8142038,1113,
4,41.73102482,-111.8142038,1113,
4_1,41.73106113,-111.8143822,1114,
4,41.73106113,-111.8143822,1114,
4_1,41.73108289,-111.8146813,1115,
4,41.73108289,-111.8146813,1115,
4_1,41.73108984,-111.8148908,1116,
4,41.73108984,-111.8148908,1116,
4_1,41.73115219,-111.8177592,1117,
4,41.73115219,-111.8177592,1117,
4_1,41.73119024,-111.8198796,1118,
4,41.73119024,-111.8198796,1118,
4_1,41.73122708,-111.822075,1119,
4,41.73122708,-111.822075,1119,
4_1,41.731239,-111.8226892,1120,
4,41.731239,-111.8226892,1120,
4_1,41.73129091,-111.8255817,1121,
4,41.73129091,-111.8255817,1121,
4_1,41.73129553,-111.8258697,1122,
4,41.73129553,-111.8258697,1122,
4_1,41.73134073,-111.8288813,1123,
4,41.73134073,-111.8288813,1123,
4_1,41.73131763,-111.8291289,1124,
4,41.73131763,-111.8291289,1124,
4_1,41.73132353,-111.8295863,1125,
4,41.73132353,-111.8295863,1125,
4_1,41.73135567,-111.8314584,1126,
4,41.73135567,-111.8314584,1126,
4_1,41.73135031,-111.8318122,1127,
4,41.73135031,-111.8318122,1127,
4_1,41.7313741,-111.8319289,1128,
4,41.7313741,-111.8319289,1128,
4_1,41.73137761,-111.8321081,1129,
4,41.73137761,-111.8321081,1129,
4_1,41.73137801,-111.8321834,1130,
4,41.73137801,-111.8321834,1130,
4_1,41.73137751,-111.8322377,1131,
4,41.73137751,-111.8322377,1131,
4_1,41.73138584,-111.8322655,1132,
4,41.73138584,-111.8322655,1132,
4_1,41.73140355,-111.8322816,1133,
4,41.73140355,-111.8322816,1133,
4_1,41.73142075,-111.8322892,1134,
4,41.73142075,-111.8322892,1134,
4_1,41.73145512,-111.8322864,1135,
4,41.73145512,-111.8322864,1135,
4_1,41.7330943,-111.8322375,1136,
4,41.7330943,-111.8322375,1136,
4_1,41.7350264,-111.8321968,1137,
4,41.7350264,-111.8321968,1137,
4_1,41.73591327,-111.8321662,1138,
4,41.73591327,-111.8321662,1138,
4_1,41.73884925,-111.832096,1139,
4,41.73884925,-111.832096,1139,
4_1,41.74054143,-111.8320245,1140,
4,41.74054143,-111.8320245,1140,
4_1,41.74068731,-111.8320058,1141,
4,41.74068731,-111.8320058,1141,
4_1,41.74081144,-111.8320009,1142,
4,41.74081144,-111.8320009,1142,
4_1,41.74083331,-111.8319983,1143,
4,41.74083331,-111.8319983,1143,
4_1,41.74084691,-111.8319944,1144,
4,41.74084691,-111.8319944,1144,
4_1,41.74085954,-111.8319808,1145,
4,41.74085954,-111.8319808,1145,
4_1,41.74086535,-111.8319548,1146,
4,41.74086535,-111.8319548,1146,
4_1,41.74086484,-111.8319082,1147,
4,41.74086484,-111.8319082,1147,
4_1,41.74085885,-111.8315737,1148,
4,41.74085885,-111.8315737,1148,
4_1,41.74085344,-111.8313207,1149,
4,41.74085344,-111.8313207,1149,
4_1,41.74085198,-111.831247,1150,
4,41.74085198,-111.831247,1150,
4_1,41.74080656,-111.8310294,1151,
4,41.74080656,-111.8310294,1151,
5_2,41.74079952,-111.8310216,1152,
5,41.74079952,-111.8310216,1152,
5_2,41.74088429,-111.8308282,1153,
5,41.74088429,-111.8308282,1153,
5_2,41.74086916,-111.8301258,1154,
5,41.74086916,-111.8301258,1154,
5_2,41.74086165,-111.829991,1155,
5,41.74086165,-111.829991,1155,
5_2,41.74084084,-111.8298605,1156,
5,41.74084084,-111.8298605,1156,
5_2,41.74082609,-111.8298013,1157,
5,41.74082609,-111.8298013,1157,
5_2,41.74081123,-111.8297676,1158,
5,41.74081123,-111.8297676,1158,
5_2,41.74078364,-111.8297161,1159,
5,41.74078364,-111.8297161,1159,
5_2,41.74074482,-111.829681,1160,
5,41.74074482,-111.829681,1160,
5_2,41.74070286,-111.8296567,1161,
5,41.74070286,-111.8296567,1161,
5_2,41.74065392,-111.8296199,1162,
5,41.74065392,-111.8296199,1162,
5_2,41.74059336,-111.8296011,1163,
5,41.74059336,-111.8296011,1163,
5_2,41.74052281,-111.8296031,1164,
5,41.74052281,-111.8296031,1164,
5_2,41.7391293,-111.8296066,1165,
5,41.7391293,-111.8296066,1165,
5_2,41.73860117,-111.8296229,1166,
5,41.73860117,-111.8296229,1166,
5_2,41.73823768,-111.8296204,1167,
5,41.73823768,-111.8296204,1167,
5_2,41.73710283,-111.829653,1168,
5,41.73710283,-111.829653,1168,
5_2,41.7370302,-111.8295993,1169,
5,41.7370302,-111.8295993,1169,
5_2,41.73701156,-111.8294941,1170,
5,41.73701156,-111.8294941,1170,
5_2,41.73700501,-111.8293098,1171,
5,41.73700501,-111.8293098,1171,
5_2,41.7369486,-111.8263469,1172,
5,41.7369486,-111.8263469,1172,
5_2,41.73691911,-111.8246382,1173,
5,41.73691911,-111.8246382,1173,
5_2,41.73687671,-111.8245681,1174,
5,41.73687671,-111.8245681,1174,
5_2,41.73676878,-111.8245471,1175,
5,41.73676878,-111.8245471,1175,
5_2,41.73612918,-111.8245758,1176,
5,41.73612918,-111.8245758,1176,
5_2,41.73509905,-111.8246138,1177,
5,41.73509905,-111.8246138,1177,
5_2,41.73506856,-111.8246506,1178,
5,41.73506856,-111.8246506,1178,
5_2,41.73507344,-111.8252927,1179,
5,41.73507344,-111.8252927,1179,
5_2,41.73508979,-111.826165,1180,
5,41.73508979,-111.826165,1180,
5_2,41.73509537,-111.8270604,1181,
5,41.73509537,-111.8270604,1181,
5_2,41.73506818,-111.8271164,1182,
5,41.73506818,-111.8271164,1182,
5_2,41.73502433,-111.8271433,1183,
5,41.73502433,-111.8271433,1183,
5_2,41.73493918,-111.827143,1184,
5,41.73493918,-111.827143,1184,
5_2,41.73460371,-111.8269466,1185,
5,41.73460371,-111.8269466,1185,
5_2,41.73435946,-111.8268736,1186,
5,41.73435946,-111.8268736,1186,
5_2,41.73421609,-111.8268679,1187,
5,41.73421609,-111.8268679,1187,
5_2,41.73407858,-111.8268754,1188,
5,41.73407858,-111.8268754,1188,
5_2,41.73383616,-111.8269173,1189,
5,41.73383616,-111.8269173,1189,
5_2,41.73361148,-111.8269966,1190,
5,41.73361148,-111.8269966,1190,
5_2,41.73333459,-111.8271571,1191,
5,41.73333459,-111.8271571,1191,
5_2,41.73322196,-111.8272685,1192,
5,41.73322196,-111.8272685,1192,
5_2,41.73318926,-111.827467,1193,
5,41.73318926,-111.827467,1193,
5_2,41.73319372,-111.8284819,1194,
5,41.73319372,-111.8284819,1194,
5_2,41.73321867,-111.8296139,1195,
5,41.73321867,-111.8296139,1195,
5_2,41.73325098,-111.8317339,1196,
5,41.73325098,-111.8317339,1196,
5_2,41.73323719,-111.8318935,1197,
5,41.73323719,-111.8318935,1197,
5_2,41.73324197,-111.8322973,1198,
5,41.73324197,-111.8322973,1198,
5_2,41.7332208,-111.832333,1199,
5,41.7332208,-111.832333,1199,
5_2,41.73225633,-111.8323811,1200,
5,41.73225633,-111.8323811,1200,
5_2,41.73175119,-111.8323879,1201,
5,41.73175119,-111.8323879,1201,
5_2,41.73160665,-111.8323426,1202,
5,41.73160665,-111.8323426,1202,
5_2,41.73135354,-111.8323501,1203,
5,41.73135354,-111.8323501,1203,
5_2,41.7313089,-111.8323057,1204,
5,41.7313089,-111.8323057,1204,
5_2,41.73127898,-111.8322228,1205,
5,41.73127898,-111.8322228,1205,
5_2,41.73125131,-111.8299911,1206,
5,41.73125131,-111.8299911,1206,
5_2,41.73126235,-111.8283197,1207,
5,41.73126235,-111.8283197,1207,
5_2,41.73125544,-111.827522,1208,
5,41.73125544,-111.827522,1208,
5_2,41.73123486,-111.8259705,1209,
5,41.73123486,-111.8259705,1209,
5_2,41.73119461,-111.8239443,1210,
5,41.73119461,-111.8239443,1210,
5_2,41.73117566,-111.822955,1211,
5,41.73117566,-111.822955,1211,
5_2,41.73120293,-111.8226704,1212,
5,41.73120293,-111.8226704,1212,
5_2,41.73119872,-111.8222239,1213,
5,41.73119872,-111.8222239,1213,
5_2,41.73122387,-111.8221707,1214,
5,41.73122387,-111.8221707,1214,
5_2,41.7312645,-111.822155,1215,
5,41.7312645,-111.822155,1215,
5_2,41.7323446,-111.8221473,1216,
5,41.7323446,-111.8221473,1216,
5_2,41.73305409,-111.8221153,1217,
5,41.73305409,-111.8221153,1217,
5_2,41.73502486,-111.8220377,1218,
5,41.73502486,-111.8220377,1218,
5_2,41.73507293,-111.8220144,1219,
5,41.73507293,-111.8220144,1219,
5_2,41.73579717,-111.8209993,1220,
5,41.73579717,-111.8209993,1220,
5_2,41.73598018,-111.8207178,1221,
5,41.73598018,-111.8207178,1221,
5_2,41.73615133,-111.8203856,1222,
5,41.73615133,-111.8203856,1222,
5_2,41.73646746,-111.8196976,1223,
5,41.73646746,-111.8196976,1223,
5_2,41.73660269,-111.8194006,1224,
5,41.73660269,-111.8194006,1224,
5_2,41.73666544,-111.8192474,1225,
5,41.73666544,-111.8192474,1225,
5_2,41.73696433,-111.8178092,1226,
5,41.73696433,-111.8178092,1226,
5_2,41.73722078,-111.8163605,1227,
5,41.73722078,-111.8163605,1227,
5_2,41.73730251,-111.815909,1228,
5,41.73730251,-111.815909,1228,
5_2,41.73749155,-111.8151251,1229,
5,41.73749155,-111.8151251,1229,
5_2,41.73753511,-111.8149532,1230,
5,41.73753511,-111.8149532,1230,
5_2,41.73802078,-111.8130267,1231,
5,41.73802078,-111.8130267,1231,
5_2,41.73799463,-111.8129984,1232,
5,41.73799463,-111.8129984,1232,
5_2,41.73793702,-111.8129982,1233,
5,41.73793702,-111.8129982,1233,
5_2,41.73620054,-111.8128505,1234,
5,41.73620054,-111.8128505,1234,
5_2,41.73521915,-111.8127846,1235,
5,41.73521915,-111.8127846,1235,
5_2,41.73486103,-111.8127413,1236,
5,41.73486103,-111.8127413,1236,
5_2,41.73479078,-111.8127036,1237,
5,41.73479078,-111.8127036,1237,
5_2,41.73473926,-111.8126363,1238,
5,41.73473926,-111.8126363,1238,
5_2,41.7343338,-111.8120611,1239,
5,41.7343338,-111.8120611,1239,
5_2,41.73422,-111.8119629,1240,
5,41.73422,-111.8119629,1240,
5_2,41.73415989,-111.8119184,1241,
5,41.73415989,-111.8119184,1241,
5_2,41.73409559,-111.8118916,1242,
5,41.73409559,-111.8118916,1242,
5_2,41.73398971,-111.8118789,1243,
5,41.73398971,-111.8118789,1243,
5_2,41.73385398,-111.8118846,1244,
5,41.73385398,-111.8118846,1244,
5_2,41.73350174,-111.811924,1245,
5,41.73350174,-111.811924,1245,
5_2,41.73330245,-111.8119723,1246,
5,41.73330245,-111.8119723,1246,
5_2,41.73316245,-111.8120148,1247,
5,41.73316245,-111.8120148,1247,
5_2,41.73284287,-111.8121837,1248,
5,41.73284287,-111.8121837,1248,
5_2,41.7327168,-111.8122724,1249,
5,41.7327168,-111.8122724,1249,
5_2,41.73259387,-111.8124046,1250,
5,41.73259387,-111.8124046,1250,
5_2,41.73250601,-111.8125528,1251,
5,41.73250601,-111.8125528,1251,
5_2,41.73242365,-111.8128278,1252,
5,41.73242365,-111.8128278,1252,
5_2,41.73237725,-111.8132051,1253,
5,41.73237725,-111.8132051,1253,
5_2,41.73231876,-111.8135304,1254,
5,41.73231876,-111.8135304,1254,
5_2,41.73222739,-111.8138344,1255,
5,41.73222739,-111.8138344,1255,
5_2,41.73212311,-111.8140854,1256,
5,41.73212311,-111.8140854,1256,
5_2,41.73200692,-111.814313,1257,
5,41.73200692,-111.814313,1257,
5_2,41.73180545,-111.8145582,1258,
5,41.73180545,-111.8145582,1258,
5_2,41.73162074,-111.8147461,1259,
5,41.73162074,-111.8147461,1259,
5_2,41.73136835,-111.8149881,1260,
5,41.73136835,-111.8149881,1260,
5_2,41.73129195,-111.8150355,1261,
5,41.73129195,-111.8150355,1261,
5_2,41.7312231,-111.8150683,1262,
5,41.7312231,-111.8150683,1262,
5_2,41.73119227,-111.8150745,1263,
5,41.73119227,-111.8150745,1263,
5_2,41.73114838,-111.8150965,1264,
5,41.73114838,-111.8150965,1264,
5_2,41.73111987,-111.8151233,1265,
5,41.73111987,-111.8151233,1265,
5_2,41.73111107,-111.8151708,1266,
5,41.73111107,-111.8151708,1266,
5_2,41.73110367,-111.8152455,1267,
5,41.73110367,-111.8152455,1267,
5_2,41.73117715,-111.8189935,1268,
5,41.73117715,-111.8189935,1268,
5_2,41.73119947,-111.8198862,1269,
5,41.73119947,-111.8198862,1269,
5_2,41.73122987,-111.822103,1270,
5,41.73122987,-111.822103,1270,
5_2,41.73124447,-111.8226827,1271,
5,41.73124447,-111.8226827,1271,
5_2,41.73127506,-111.8246106,1272,
5,41.73127506,-111.8246106,1272,
5_2,41.73129085,-111.8255623,1273,
5,41.73129085,-111.8255623,1273,
5_2,41.73130786,-111.8268074,1274,
5,41.73130786,-111.8268074,1274,
5_2,41.7312769,-111.8269125,1275,
5,41.7312769,-111.8269125,1275,
5_2,41.73127886,-111.8272652,1276,
5,41.73127886,-111.8272652,1276,
5_2,41.73125486,-111.8273056,1277,
5,41.73125486,-111.8273056,1277,
5_2,41.7312055,-111.8273326,1278,
5,41.7312055,-111.8273326,1278,
5_2,41.73002364,-111.8273908,1279,
5,41.73002364,-111.8273908,1279,
5_2,41.72856852,-111.8274209,1280,
5,41.72856852,-111.8274209,1280,
5_2,41.72723397,-111.8274768,1281,
5,41.72723397,-111.8274768,1281,
5_2,41.7261406,-111.8275304,1282,
5,41.7261406,-111.8275304,1282,
5_2,41.72586621,-111.8275277,1283,
5,41.72586621,-111.8275277,1283,
5_2,41.7258382,-111.8275122,1284,
5,41.7258382,-111.8275122,1284,
5_2,41.72581418,-111.8274902,1285,
5,41.72581418,-111.8274902,1285,
5_2,41.72578434,-111.8274501,1286,
5,41.72578434,-111.8274501,1286,
5_2,41.7257738,-111.8273963,1287,
5,41.7257738,-111.8273963,1287,
5_2,41.72575698,-111.8260126,1288,
5,41.72575698,-111.8260126,1288,
5_2,41.72573815,-111.8259522,1289,
5,41.72573815,-111.8259522,1289,
5_2,41.72567803,-111.8259166,1290,
5,41.72567803,-111.8259166,1290,
5_2,41.72421071,-111.8254941,1291,
5,41.72421071,-111.8254941,1291,
5_2,41.72410823,-111.8254825,1292,
5,41.72410823,-111.8254825,1292,
5_2,41.72399728,-111.8254878,1293,
5,41.72399728,-111.8254878,1293,
5_2,41.72386086,-111.8255171,1294,
5,41.72386086,-111.8255171,1294,
5_2,41.72369703,-111.8255685,1295,
5,41.72369703,-111.8255685,1295,
5_2,41.72366872,-111.8255543,1296,
5,41.72366872,-111.8255543,1296,
5_2,41.72365231,-111.8255022,1297,
5,41.72365231,-111.8255022,1297,
5_2,41.72364063,-111.8253124,1298,
5,41.72364063,-111.8253124,1298,
5_2,41.72361182,-111.8234953,1299,
5,41.72361182,-111.8234953,1299,
5_2,41.72358125,-111.8225715,1300,
5,41.72358125,-111.8225715,1300,
5_2,41.72357104,-111.8225219,1301,
5,41.72357104,-111.8225219,1301,
5_2,41.72356081,-111.8224711,1302,
5,41.72356081,-111.8224711,1302,
5_2,41.72354819,-111.8224409,1303,
5,41.72354819,-111.8224409,1303,
5_2,41.72353293,-111.822427,1304,
5,41.72353293,-111.822427,1304,
5_2,41.72351333,-111.8224257,1305,
5,41.72351333,-111.8224257,1305,
5_2,41.72348403,-111.8224256,1306,
5,41.72348403,-111.8224256,1306,
5_2,41.72344682,-111.8224233,1307,
5,41.72344682,-111.8224233,1307,
5_2,41.72346932,-111.8224233,1308,
5,41.72346932,-111.8224233,1308,
5_2,41.72267525,-111.8224409,1309,
5,41.72267525,-111.8224409,1309,
5,41.72142643,-111.8224364,1310,
5,41.72138409,-111.8224692,1311,
5,41.72138636,-111.8225583,1312,
5,41.72141772,-111.8257135,1313,
5,41.72144786,-111.8257578,1314,
5,41.72151478,-111.8257876,1315,
5,41.72306322,-111.8257148,1316,
5,41.72319495,-111.8256934,1317,
5,41.72356483,-111.8255756,1318,
5,41.72388529,-111.825464,1319,
5,41.72399516,-111.8254453,1320,
5,41.72414447,-111.8254446,1321,
5,41.72431364,-111.8254727,1322,
5,41.7257065,-111.8258822,1323,
5,41.72577579,-111.8259218,1324,
5,41.72579174,-111.825989,1325,
5,41.72580228,-111.8260907,1326,
5,41.72585902,-111.8298785,1327,
5,41.72588678,-111.8320366,1328,
5,41.72591859,-111.8323797,1329,
5,41.72593789,-111.8324502,1330,
5,41.72597835,-111.832473,1331,
5,41.72616373,-111.8324683,1332,
5,41.728385,-111.8323917,1333,
5,41.73076381,-111.8323219,1334,
5,41.73308792,-111.8322565,1335,
5,41.73570181,-111.8321796,1336,
5,41.7359142,-111.8321739,1337,
5,41.73803437,-111.8321206,1338,
5,41.74052601,-111.8320531,1339,
5,41.74063071,-111.8320032,1340,
5,41.74080795,-111.8320014,1341,
5,41.740841,-111.831989,1342,
5,41.74087794,-111.8319431,1343,
5,41.7408961,-111.8317927,1344,
5,41.74088968,-111.8312574,1345,
5,41.74081199,-111.8310979,1346,
5,41.74080405,-111.8310437,1347,
7_2,41.74065802,-111.8305238,1348,
7,41.74065802,-111.8305238,1348,
7_2,41.7406355,-111.830536,1349,
7,41.7406355,-111.830536,1349,
7_2,41.74061795,-111.8305525,1350,
7,41.74061795,-111.8305525,1350,
7_2,41.74058653,-111.8306308,1351,
7,41.74058653,-111.8306308,1351,
7_2,41.74055705,-111.8307236,1352,
7,41.74055705,-111.8307236,1352,
7_2,41.74052261,-111.8308359,1353,
7,41.74052261,-111.8308359,1353,
7_2,41.74051904,-111.8309373,1354,
7,41.74051904,-111.8309373,1354,
7_2,41.74053949,-111.8311011,1355,
7,41.74053949,-111.8311011,1355,
7_2,41.74053946,-111.8311061,1356,
7,41.74053946,-111.8311061,1356,
7_2,41.74058014,-111.8312211,1357,
7,41.74058014,-111.8312211,1357,
7_2,41.74058075,-111.8312253,1358,
7,41.74058075,-111.8312253,1358,
7_2,41.74062869,-111.8313253,1359,
7,41.74062869,-111.8313253,1359,
7_2,41.74062868,-111.831327,1360,
7,41.74062868,-111.831327,1360,
7_2,41.7406299,-111.8313312,1361,
7,41.7406299,-111.8313312,1361,
7_2,41.74068109,-111.8314146,1362,
7,41.74068109,-111.8314146,1362,
7_2,41.74073237,-111.8314608,1363,
7,41.74073237,-111.8314608,1363,
7_2,41.74079088,-111.8314707,1364,
7,41.74079088,-111.8314707,1364,
7_2,41.74083377,-111.8314684,1365,
7,41.74083377,-111.8314684,1365,
7_2,41.74089271,-111.8314637,1366,
7,41.74089271,-111.8314637,1366,
7_2,41.74091597,-111.8314876,1367,
7,41.74091597,-111.8314876,1367,
7_2,41.74093703,-111.8315341,1368,
7,41.74093703,-111.8315341,1368,
7_2,41.74093826,-111.8315917,1369,
7,41.74093826,-111.8315917,1369,
7_2,41.74096876,-111.8337564,1370,
7,41.74096876,-111.8337564,1370,
7_2,41.74097738,-111.8340622,1371,
7,41.74097738,-111.8340622,1371,
7_2,41.74101727,-111.834229,1372,
7,41.74101727,-111.834229,1372,
7_2,41.74101626,-111.8344274,1373,
7,41.74101626,-111.8344274,1373,
7_2,41.74101752,-111.8344663,1374,
7,41.74101752,-111.8344663,1374,
7_2,41.74101756,-111.8344995,1375,
7,41.74101756,-111.8344995,1375,
7_2,41.74102061,-111.8345378,1376,
7,41.74102061,-111.8345378,1376,
7_2,41.74103191,-111.834564,1377,
7,41.74103191,-111.834564,1377,
7_2,41.74104697,-111.8345841,1378,
7,41.74104697,-111.8345841,1378,
7_2,41.74106522,-111.8346005,1379,
7,41.74106522,-111.8346005,1379,
7_2,41.74109236,-111.8346066,1380,
7,41.74109236,-111.8346066,1380,
7_2,41.74173467,-111.834592,1381,
7,41.74173467,-111.834592,1381,
7_2,41.74585501,-111.8344822,1382,
7,41.74585501,-111.8344822,1382,
7_2,41.74663414,-111.8344632,1383,
7,41.74663414,-111.8344632,1383,
7_2,41.75000374,-111.8343956,1384,
7,41.75000374,-111.8343956,1384,
7_2,41.75180938,-111.8343658,1385,
7,41.75180938,-111.8343658,1385,
7_2,41.75421878,-111.834322,1386,
7,41.75421878,-111.834322,1386,
7_2,41.75699,-111.8342763,1387,
7,41.75699,-111.8342763,1387,
7_2,41.75736953,-111.8342629,1388,
7,41.75736953,-111.8342629,1388,
7_2,41.75816856,-111.8342442,1389,
7,41.75816856,-111.8342442,1389,
7_2,41.75844888,-111.834255,1390,
7,41.75844888,-111.834255,1390,
7_2,41.76124066,-111.8342017,1391,
7,41.76124066,-111.8342017,1391,
7_2,41.7632798,-111.8341555,1392,
7,41.7632798,-111.8341555,1392,
7_2,41.76360164,-111.8341405,1393,
7,41.76360164,-111.8341405,1393,
7_2,41.7648246,-111.8341296,1394,
7,41.7648246,-111.8341296,1394,
7_2,41.76737961,-111.8340906,1395,
7,41.76737961,-111.8340906,1395,
7_2,41.76815946,-111.8340604,1396,
7,41.76815946,-111.8340604,1396,
7_2,41.77064198,-111.8340117,1397,
7,41.77064198,-111.8340117,1397,
7_2,41.77124229,-111.8339917,1398,
7,41.77124229,-111.8339917,1398,
7_2,41.77227633,-111.8339774,1399,
7,41.77227633,-111.8339774,1399,
7_2,41.77272815,-111.8339666,1400,
7,41.77272815,-111.8339666,1400,
7_2,41.77295064,-111.8339633,1401,
7,41.77295064,-111.8339633,1401,
7_2,41.77549598,-111.8339095,1402,
7,41.77549598,-111.8339095,1402,
7_2,41.77628423,-111.8339009,1403,
7,41.77628423,-111.8339009,1403,
7_2,41.77678562,-111.8338602,1404,
7,41.77678562,-111.8338602,1404,
7_2,41.77818684,-111.8338583,1405,
7,41.77818684,-111.8338583,1405,
7_2,41.78251306,-111.8337661,1406,
7,41.78251306,-111.8337661,1406,
7_2,41.78271315,-111.8337276,1407,
7,41.78271315,-111.8337276,1407,
7_2,41.78285862,-111.8337183,1408,
7,41.78285862,-111.8337183,1408,
7_2,41.78325541,-111.8337035,1409,
7,41.78325541,-111.8337035,1409,
7_2,41.78332062,-111.8336903,1410,
7,41.78332062,-111.8336903,1410,
7_2,41.78335933,-111.8336648,1411,
7,41.78335933,-111.8336648,1411,
7_2,41.78337959,-111.8336358,1412,
7,41.78337959,-111.8336358,1412,
7_2,41.78339433,-111.8335881,1413,
