link_id,from_node_id,to_node_id,facility_type,dir_flag,directed_route_id,link_type,link_type_name,length,lanes,capacity,free_speed,cost,VDF_fftt1,VDF_cap1,VDF_alpha1,VDF_beta1,VDF_penalty1,geometry,VDF_allowed_uses1,agency_name,stop_sequence,directed_service_id
1000157,1500154,1500156,bus,1,12.2,1,service_links,221.2841370383103,36,999999,13.263784437860759,0,1.0,35999964,0.15,4,0,"LINESTRING (-111.84746 41.68455, -111.84748 41.68256)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,22,12.2:1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
1000158,1500156,1500158,bus,1,12.2,1,service_links,362.8035495480239,36,999999,21.746466506375064,0,1.0,35999964,0.15,4,0,"LINESTRING (-111.84748 41.68256, -111.8473 41.6793)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,23,12.2:1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
1000159,1500158,1500159,bus,1,12.2,1,service_links,393.4832567137257,36,999999,23608.995402823544,0,0.0,35999964,0.15,4,0,"LINESTRING (-111.8473 41.6793, -111.845157 41.676144)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,24,12.2:1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
1000160,1500186,1500185,bus,1,13.1,1,service_links,6049.253303855272,6,999999,51.84333641355753,0,7.0,5999994,0.15,4,0,"LINESTRING (-111.804865 42.013294, -111.857912 41.975807)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,23,13.1:23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49
1000161,1500185,1500180,bus,1,13.1,1,service_links,5375.340227482278,6,999999,53.74444486734488,0,6.0,5999994,0.15,4,0,"LINESTRING (-111.857912 41.975807, -111.8143321 41.939937)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,24,13.1:23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49
1000162,1500180,1500187,bus,1,13.1,1,service_links,2218.1000049535387,6,999999,66.50974527596817,0,2.0,5999994,0.15,4,0,"LINESTRING (-111.8143321 41.939937, -111.81458 41.91999)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,25,13.1:23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49
1000163,1500187,1500181,bus,1,13.1,1,service_links,7922.5464694838765,6,999999,95.05154732434164,0,5.0,5999994,0.15,4,0,"LINESTRING (-111.81458 41.91999, -111.83228 41.84997)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,26,13.1:23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49
1000164,1500181,1500182,bus,1,13.1,1,service_links,457.87806367320354,6,999999,27.445238581810408,0,1.0,5999994,0.15,4,0,"LINESTRING (-111.83228 41.84997, -111.83262 41.84586)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,27,13.1:23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49
1000165,1500182,1500183,bus,1,13.1,1,service_links,606.1233078017355,6,999999,36.331067400703425,0,1.0,5999994,0.15,4,0,"LINESTRING (-111.83262 41.84586, -111.83276 41.84041)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,28,13.1:23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49
1000166,1500183,1500184,bus,1,13.1,1,service_links,2191.1144258520876,6,999999,65.70058248432046,0,2.0,5999994,0.15,4,0,"LINESTRING (-111.83276 41.84041, -111.833234 41.820708)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,29,13.1:23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49
1000167,1500184,1500188,bus,1,13.1,1,service_links,2158.2961170800395,6,999999,64.7165252497763,0,2.0,5999994,0.15,4,0,"LINESTRING (-111.833234 41.820708, -111.83361 41.8013)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,30,13.1:23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49
1000168,1500188,1500189,bus,1,13.1,1,service_links,2694.0263329011937,6,999999,80.78039978714224,0,2.0,5999994,0.15,4,0,"LINESTRING (-111.83361 41.8013, -111.834118 41.777075)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,31,13.1:23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49
1000169,1500189,1500190,bus,1,13.1,1,service_links,381.5999056329006,6,999999,22.87312121675728,0,1.0,5999994,0.15,4,0,"LINESTRING (-111.834118 41.777075, -111.834218 41.773644)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,32,13.1:23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49
1000170,1500190,1500191,bus,1,13.1,1,service_links,1041.212435046961,6,999999,62.41033576705062,0,1.0,5999994,0.15,4,0,"LINESTRING (-111.834218 41.773644, -111.834387 41.764281)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,33,13.1:23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49
1000171,1500191,1500192,bus,1,13.1,1,service_links,908.8089516557458,6,999999,54.47406303630845,0,1.0,5999994,0.15,4,0,"LINESTRING (-111.834387 41.764281, -111.834568 41.756109)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,34,13.1:23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49
1000172,1500192,1500198,bus,1,13.1,1,service_links,510.59952732992764,6,999999,30.60536627352214,0,1.0,5999994,0.15,4,0,"LINESTRING (-111.834568 41.756109, -111.834692 41.751518)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,35,13.1:23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49
1000173,1500198,1500176,bus,1,13.1,1,service_links,666.964526561488,6,999999,39.977893699989295,0,1.0,5999994,0.15,4,0,"LINESTRING (-111.834692 41.751518, -111.83475 41.74552)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,36,13.1:23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49
1000174,1500176,1500177,bus,1,13.1,1,service_links,602.4108463134847,6,999999,18.063293742533276,0,2.0,5999994,0.15,4,0,"LINESTRING (-111.83475 41.74552, -111.831528 41.740665)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,37,13.1:23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49
1000175,1500177,1500172,bus,1,13.1,1,service_links,408.3035796430551,6,999999,12.242985896343482,0,2.0,5999994,0.15,4,0,"LINESTRING (-111.831528 41.740665, -111.826608 41.740743)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,38,13.1:23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49
1000176,1500172,1500173,bus,1,13.1,1,service_links,423.8297588844413,6,999999,25.404381151914567,0,1.0,5999994,0.15,4,0,"LINESTRING (-111.826608 41.740743, -111.821501 41.740659)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,39,13.1:23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49
1000177,1500173,1500174,bus,1,13.1,1,service_links,1018.4799921100072,6,999999,61.04775177482561,0,1.0,5999994,0.15,4,0,"LINESTRING (-111.821501 41.740659, -111.810265 41.744348)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,40,13.1:23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49
1000178,1500174,1500175,bus,1,13.1,1,service_links,582.4402904315131,6,999999,4.9916322562335065,0,7.0,5999994,0.15,4,0,"LINESTRING (-111.810265 41.744348, -111.803247 41.744214)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,41,13.1:23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49
1000179,1500175,1500197,bus,1,13.1,1,service_links,812.4654151321578,6,999999,48.699225682247224,0,1.0,5999994,0.15,4,0,"LINESTRING (-111.803247 41.744214, -111.811276 41.740031)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,42,13.1:23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49
1000180,1500197,1500194,bus,1,13.1,1,service_links,573.1823507865257,6,999999,17.186877085053244,0,2.0,5999994,0.15,4,0,"LINESTRING (-111.811276 41.740031, -111.818011 41.738884)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,43,13.1:23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49
1000181,1500194,1500195,bus,1,13.1,1,service_links,572.3805666780542,6,999999,34.30852547520804,0,1.0,5999994,0.15,4,0,"LINESTRING (-111.818011 41.738884, -111.824909 41.738944)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,44,13.1:23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49
1000182,1500195,1500196,bus,1,13.1,1,service_links,444.13463310894593,6,999999,26.62145653000675,0,1.0,5999994,0.15,4,0,"LINESTRING (-111.824909 41.738944, -111.830258 41.739095)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,45,13.1:23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49
1000183,1500196,1500178,bus,1,13.1,1,service_links,519.7006908532003,6,999999,15.583229111040488,0,2.0,5999994,0.15,4,0,"LINESTRING (-111.830258 41.739095, -111.83652 41.7392)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,46,13.1:23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49
1000184,1500178,1500179,bus,1,13.1,1,service_links,385.267378712556,6,999999,11.552245238757301,0,2.0,5999994,0.15,4,0,"LINESTRING (-111.83652 41.7392, -111.841163 41.739243)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,47,13.1:23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49
1000185,1500179,1500193,bus,1,13.1,1,service_links,1170.6064436311758,6,999999,14.04446842988813,0,5.0,5999994,0.15,4,0,"LINESTRING (-111.841163 41.739243, -111.854446 41.742792)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,48,13.1:23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49
1000186,1500238,1500215,bus,1,13.2,1,service_links,1317.804729051313,2,999999,9.882300180362302,0,8.0,1999998,0.15,4,0,"LINESTRING (-111.8521 41.74289, -111.83644 41.74091)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,1,13.2:1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22
1000187,1500215,1500211,bus,1,13.2,1,service_links,408.45667763516076,2,999999,12.247576540784431,0,2.0,1999998,0.15,4,0,"LINESTRING (-111.83644 41.74091, -111.831528 41.740665)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,2,13.2:1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22
1000188,1500211,1500199,bus,1,13.2,1,service_links,625.0385538327287,2,999999,18.741785722120802,0,2.0,1999998,0.15,4,0,"LINESTRING (-111.831528 41.740665, -111.834402 41.745861)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,3,13.2:1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22
1000189,1500199,1500201,bus,1,13.2,1,service_links,663.2281892688396,2,999999,39.75393741871167,0,1.0,1999998,0.15,4,0,"LINESTRING (-111.834402 41.745861, -111.834293 41.751825)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,4,13.2:1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22
1000190,1500201,1500240,bus,1,13.2,1,service_links,391.8564092164255,2,999999,23511.38455298553,0,0.0,1999998,0.15,4,0,"LINESTRING (-111.834293 41.751825, -111.834268 41.755349)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,5,13.2:1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22
1000191,1500240,1500203,bus,1,13.2,1,service_links,918.8704170921012,2,999999,55.07714787764843,0,1.0,1999998,0.15,4,0,"LINESTRING (-111.834268 41.755349, -111.83405 41.763611)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,6,13.2:1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22
1000192,1500203,1500205,bus,1,13.2,1,service_links,506.8485226875276,2,999999,30.380530830421236,0,1.0,1999998,0.15,4,0,"LINESTRING (-111.83405 41.763611, -111.833993 41.768169)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,7,13.2:1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22
1000193,1500205,1500207,bus,1,13.2,1,service_links,532.8278371602088,2,999999,31.937732497115416,0,1.0,1999998,0.15,4,0,"LINESTRING (-111.833993 41.768169, -111.833873 41.77296)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,8,13.2:1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22
1000194,1500207,1500209,bus,1,13.2,1,service_links,425.1622673382667,2,999999,25.484251788507496,0,1.0,1999998,0.15,4,0,"LINESTRING (-111.833873 41.77296, -111.833784 41.776783)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,9,13.2:1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22
1000195,1500209,1500217,bus,1,13.2,1,service_links,2574.472719810471,2,999999,51.47229696388813,0,3.0,1999998,0.15,4,0,"LINESTRING (-111.833784 41.776783, -111.833302 41.799933)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,10,13.2:1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22
1000196,1500217,1500213,bus,1,13.2,1,service_links,680.5880832464313,2,999999,40.794490504281605,0,1.0,1999998,0.15,4,0,"LINESTRING (-111.833302 41.799933, -111.83318 41.806053)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,11,13.2:1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22
1000197,1500213,1500219,bus,1,13.2,1,service_links,1506.8936569395266,2,999999,90.32329612025136,0,1.0,1999998,0.15,4,0,"LINESTRING (-111.83318 41.806053, -111.832882 41.819603)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,12,13.2:1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22
1000198,1500219,1500221,bus,1,13.2,1,service_links,2276.9580884877246,2,999999,68.27460535195577,0,2.0,1999998,0.15,4,0,"LINESTRING (-111.832882 41.819603, -111.832398 41.840077)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,13,13.2:1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22
1000199,1500221,1500223,bus,1,13.2,1,service_links,645.826895106762,2,999999,38749.61370640572,0,0.0,1999998,0.15,4,0,"LINESTRING (-111.832398 41.840077, -111.832249 41.845884)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,14,13.2:1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22
1000200,1500223,1500225,bus,1,13.2,1,service_links,469.12728838744033,2,999999,28.11951778546096,0,1.0,1999998,0.15,4,0,"LINESTRING (-111.832249 41.845884, -111.83186 41.850093)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,15,13.2:1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22
1000201,1500225,1500227,bus,1,13.2,1,service_links,7916.8262934444065,2,999999,79.15507042270694,0,6.0,1999998,0.15,4,0,"LINESTRING (-111.83186 41.850093, -111.814191 41.920065)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,16,13.2:1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22
1000202,1500227,1500229,bus,1,13.2,1,service_links,2209.696411718296,2,999999,66.25776346981398,0,2.0,1999998,0.15,4,0,"LINESTRING (-111.814191 41.920065, -111.8143321 41.939937)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,17,13.2:1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22
1000203,1500229,1500231,bus,1,13.2,1,service_links,5375.340227482278,2,999999,46.06776369789125,0,7.0,1999998,0.15,4,0,"LINESTRING (-111.8143321 41.939937, -111.857912 41.975807)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,18,13.2:1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22
1000204,1500231,1500233,bus,1,13.2,1,service_links,6109.459627657349,2,999999,52.35931690607641,0,7.0,1999998,0.15,4,0,"LINESTRING (-111.857912 41.975807, -111.804379 42.0137)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,19,13.2:1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22
1000205,1500233,1500235,bus,1,13.2,1,service_links,10702.336945021403,2,999999,80.25749490079792,0,8.0,1999998,0.15,4,0,"LINESTRING (-111.804379 42.0137, -111.874179 42.094803)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,20,13.2:1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22
1000206,1500235,1500235,bus,1,13.2,1,service_links,0.0,2,999999,0.0,0,10.0,1999998,0.15,4,0,"LINESTRING (-111.874179 42.094803, -111.874179 42.094803)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,21,13.2:1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22
1000207,1500239,1500216,bus,1,13.2,1,service_links,1317.804729051313,4,999999,9.882300180362302,0,8.0,3999996,0.15,4,0,"LINESTRING (-111.8521 41.74289, -111.83644 41.74091)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,1,13.2:1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1000208,1500216,1500212,bus,1,13.2,1,service_links,408.45667763516076,4,999999,12.247576540784431,0,2.0,3999996,0.15,4,0,"LINESTRING (-111.83644 41.74091, -111.831528 41.740665)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,2,13.2:1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1000209,1500212,1500200,bus,1,13.2,1,service_links,625.0385538327287,4,999999,18.741785722120802,0,2.0,3999996,0.15,4,0,"LINESTRING (-111.831528 41.740665, -111.834402 41.745861)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,3,13.2:1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1000210,1500200,1500202,bus,1,13.2,1,service_links,663.2281892688396,4,999999,39.75393741871167,0,1.0,3999996,0.15,4,0,"LINESTRING (-111.834402 41.745861, -111.834293 41.751825)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,4,13.2:1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1000211,1500202,1500241,bus,1,13.2,1,service_links,391.8564092164255,4,999999,23511.38455298553,0,0.0,3999996,0.15,4,0,"LINESTRING (-111.834293 41.751825, -111.834268 41.755349)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,5,13.2:1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1000212,1500241,1500204,bus,1,13.2,1,service_links,918.8704170921012,4,999999,55.07714787764843,0,1.0,3999996,0.15,4,0,"LINESTRING (-111.834268 41.755349, -111.83405 41.763611)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,6,13.2:1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1000213,1500204,1500206,bus,1,13.2,1,service_links,506.8485226875276,4,999999,30.380530830421236,0,1.0,3999996,0.15,4,0,"LINESTRING (-111.83405 41.763611, -111.833993 41.768169)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,7,13.2:1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1000214,1500206,1500208,bus,1,13.2,1,service_links,532.8278371602088,4,999999,31.937732497115416,0,1.0,3999996,0.15,4,0,"LINESTRING (-111.833993 41.768169, -111.833873 41.77296)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,8,13.2:1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1000215,1500208,1500210,bus,1,13.2,1,service_links,425.1622673382667,4,999999,25.484251788507496,0,1.0,3999996,0.15,4,0,"LINESTRING (-111.833873 41.77296, -111.833784 41.776783)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,9,13.2:1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1000216,1500210,1500218,bus,1,13.2,1,service_links,2574.472719810471,4,999999,51.47229696388813,0,3.0,3999996,0.15,4,0,"LINESTRING (-111.833784 41.776783, -111.833302 41.799933)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,10,13.2:1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1000217,1500218,1500214,bus,1,13.2,1,service_links,680.5880832464313,4,999999,40.794490504281605,0,1.0,3999996,0.15,4,0,"LINESTRING (-111.833302 41.799933, -111.83318 41.806053)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,11,13.2:1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1000218,1500214,1500220,bus,1,13.2,1,service_links,1506.8936569395266,4,999999,90.32329612025136,0,1.0,3999996,0.15,4,0,"LINESTRING (-111.83318 41.806053, -111.832882 41.819603)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,12,13.2:1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1000219,1500220,1500222,bus,1,13.2,1,service_links,2276.9580884877246,4,999999,68.27460535195577,0,2.0,3999996,0.15,4,0,"LINESTRING (-111.832882 41.819603, -111.832398 41.840077)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,13,13.2:1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1000220,1500222,1500224,bus,1,13.2,1,service_links,645.826895106762,4,999999,38749.61370640572,0,0.0,3999996,0.15,4,0,"LINESTRING (-111.832398 41.840077, -111.832249 41.845884)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,14,13.2:1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1000221,1500224,1500226,bus,1,13.2,1,service_links,469.12728838744033,4,999999,28.11951778546096,0,1.0,3999996,0.15,4,0,"LINESTRING (-111.832249 41.845884, -111.83186 41.850093)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,15,13.2:1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1000222,1500226,1500228,bus,1,13.2,1,service_links,7916.8262934444065,4,999999,79.15507042270694,0,6.0,3999996,0.15,4,0,"LINESTRING (-111.83186 41.850093, -111.814191 41.920065)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,16,13.2:1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1000223,1500228,1500230,bus,1,13.2,1,service_links,2209.696411718296,4,999999,66.25776346981398,0,2.0,3999996,0.15,4,0,"LINESTRING (-111.814191 41.920065, -111.8143321 41.939937)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,17,13.2:1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1000224,1500230,1500232,bus,1,13.2,1,service_links,5375.340227482278,4,999999,46.06776369789125,0,7.0,3999996,0.15,4,0,"LINESTRING (-111.8143321 41.939937, -111.857912 41.975807)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,18,13.2:1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1000225,1500232,1500234,bus,1,13.2,1,service_links,6109.459627657349,4,999999,52.35931690607641,0,7.0,3999996,0.15,4,0,"LINESTRING (-111.857912 41.975807, -111.804379 42.0137)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,19,13.2:1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1000226,1500234,1500236,bus,1,13.2,1,service_links,10702.336945021403,4,999999,80.25749490079792,0,8.0,3999996,0.15,4,0,"LINESTRING (-111.804379 42.0137, -111.874179 42.094803)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,20,13.2:1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1000227,1500236,1500236,bus,1,13.2,1,service_links,0.0,4,999999,0.0,0,10.0,3999996,0.15,4,0,"LINESTRING (-111.874179 42.094803, -111.874179 42.094803)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,21,13.2:1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
1000228,1500236,1500237,bus,1,13.2,1,service_links,10718.938786175091,4,999999,71.45165283529668,0,9.0,3999996,0.15,4,0,"LINESTRING (-111.874179 42.094803, -111.804865 42.013294)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Cache Valley Transit District,22,13.2:1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
