name,node_id,physical_node_id,x_coord,y_coord,route_type,route_id,node_type,directed_route_id,directed_service_id,zone_id,agency_name,geometry,terminal_flag,ctrl_type,agent_type
1041,1000044,1000044,-111.81402,41.75335,3,3,stop,,,,Cache Valley Transit District,POINT (-111.81402 41.75335),0,,
1042,1000045,1000045,-111.814094,41.751389,3,3,stop,,,,Cache Valley Transit District,POINT (-111.814094 41.751389),1,,
1044,1000046,1000046,-111.81916,41.751198,3,3,stop,,,,Cache Valley Transit District,POINT (-111.81916 41.751198),0,,
1045,1000047,1000047,-111.819018,41.755681,3,3,stop,,,,Cache Valley Transit District,POINT (-111.819018 41.755681),0,,
1046,1000048,1000048,-111.82047,41.75758,3,3,stop,,,,Cache Valley Transit District,POINT (-111.82047 41.75758),0,,
1047,1000049,1000049,-111.82611,41.75761,3,3,stop,,,,Cache Valley Transit District,POINT (-111.82611 41.75761),0,,
1048,1000050,1000050,-111.82923,41.7562,3,3,stop,,,,Cache Valley Transit District,POINT (-111.82923 41.7562),0,,
1049,1000051,1000051,-111.829289,41.75282,3,3,stop,,,,Cache Valley Transit District,POINT (-111.829289 41.75282),0,,
105,1000052,1000052,-111.830792,41.740795,3,26,stop,,,,Cache Valley Transit District,POINT (-111.830792 41.740795),0,,
1050,1000053,1000053,-111.829434,41.749657,3,3,stop,,,,Cache Valley Transit District,POINT (-111.829434 41.749657),0,,
1051,1000054,1000054,-111.8305,41.74477,3,3,stop,,,,Cache Valley Transit District,POINT (-111.8305 41.74477),0,,
1052,1000055,1000055,-111.829324,41.736937,3,4,stop,,,,Cache Valley Transit District,POINT (-111.829324 41.736937),0,,
1053,1000056,1000056,-111.826365,41.736895,3,4,stop,,,,Cache Valley Transit District,POINT (-111.826365 41.736895),0,,
1054,1000057,1000057,-111.824648,41.736127,3,4,stop,,,,Cache Valley Transit District,POINT (-111.824648 41.736127),0,,
1055,1000058,1000058,-111.82615,41.73515,3,4,stop,,,,Cache Valley Transit District,POINT (-111.82615 41.73515),0,,
1056,1000059,1000059,-111.8269,41.73408,3,4,stop,,,,Cache Valley Transit District,POINT (-111.8269 41.73408),0,,
1057,1000060,1000060,-111.83243,41.73226,3,4,stop,,,,Cache Valley Transit District,POINT (-111.83243 41.73226),0,,
1058,1000061,1000061,-111.827496,41.731166,3,4,stop,,,,Cache Valley Transit District,POINT (-111.827496 41.731166),1,,
1059,1000062,1000062,-111.823949,41.731154,3,4,stop,,,,Cache Valley Transit District,POINT (-111.823949 41.731154),0,,
106,1000063,1000063,-111.83096,41.74052,3,9,stop,,,,Cache Valley Transit District,POINT (-111.83096 41.74052),1,,
1060,1000064,1000064,-111.82208,41.732362,3,4,stop,,,,Cache Valley Transit District,POINT (-111.82208 41.732362),0,,
1061,1000065,1000065,-111.819675,41.736435,3,4,stop,,,,Cache Valley Transit District,POINT (-111.819675 41.736435),0,,
1062,1000066,1000066,-111.814921,41.737502,3,4,stop,,,,Cache Valley Transit District,POINT (-111.814921 41.737502),0,,
1063,1000067,1000067,-111.812877,41.736203,3,4,stop,,,,Cache Valley Transit District,POINT (-111.812877 41.736203),0,,
1064,1000068,1000068,-111.81204,41.73316,3,4,stop,,,,Cache Valley Transit District,POINT (-111.81204 41.73316),0,,
1065,1000069,1000069,-111.81501,41.73139,3,4,stop,,,,Cache Valley Transit District,POINT (-111.81501 41.73139),0,,
1066,1000070,1000070,-111.806,41.72966,3,4,stop,,,,Cache Valley Transit District,POINT (-111.806 41.72966),0,,
1067,1000071,1000071,-111.803577,41.728529,3,4,stop,,,,Cache Valley Transit District,POINT (-111.803577 41.728529),0,,
1068,1000072,1000072,-111.800219,41.728502,3,4,stop,,,,Cache Valley Transit District,POINT (-111.800219 41.728502),0,,
1069,1000073,1000073,-111.799444,41.729529,3,4,stop,,,,Cache Valley Transit District,POINT (-111.799444 41.729529),0,,
107,1000074,1000074,-111.831287,41.740637,3,10,stop,,,,Cache Valley Transit District,POINT (-111.831287 41.740637),1,,
1070,1000075,1000075,-111.80033,41.732,3,4,stop,,,,Cache Valley Transit District,POINT (-111.80033 41.732),0,,
1071,1000076,1000076,-111.80273,41.73199,3,4,stop,,,,Cache Valley Transit District,POINT (-111.80273 41.73199),0,,
1072,1000077,1000077,-111.80619,41.73156,3,4,stop,,,,Cache Valley Transit District,POINT (-111.80619 41.73156),0,,
1073,1000078,1000078,-111.819883,41.731224,3,4,stop,,,,Cache Valley Transit District,POINT (-111.819883 41.731224),0,,
1074,1000079,1000079,-111.822685,41.731272,3,4,stop,,,,Cache Valley Transit District,POINT (-111.822685 41.731272),0,,
1075,1000080,1000080,-111.825567,41.731326,3,4,stop,,,,Cache Valley Transit District,POINT (-111.825567 41.731326),0,,
1076,1000081,1000081,-111.83145,41.7314,3,4,stop,,,,Cache Valley Transit District,POINT (-111.83145 41.7314),0,,
1077,1000082,1000082,-111.832082,41.735919,3,4,stop,,,,Cache Valley Transit District,POINT (-111.832082 41.735919),0,,
1078,1000083,1000083,-111.82747,41.730029,3,5,stop,,,,Cache Valley Transit District,POINT (-111.82747 41.730029),0,,
1079,1000084,1000084,-111.827581,41.726152,3,5,stop,,,,Cache Valley Transit District,POINT (-111.827581 41.726152),0,,
108,1000085,1000085,-111.830729,41.740562,3,11,stop,,,,Cache Valley Transit District,POINT (-111.830729 41.740562),1,,
1080,1000086,1000086,-111.822518,41.722694,3,5,stop,,,,Cache Valley Transit District,POINT (-111.822518 41.722694),1,,
1081,1000087,1000087,-111.832398,41.726161,3,5,stop,,,,Cache Valley Transit District,POINT (-111.832398 41.726161),0,,
1082,1000088,1000088,-111.832246,41.730785,3,5,stop,,,,Cache Valley Transit District,POINT (-111.832246 41.730785),0,,
1083,1000089,1000089,-111.803247,41.744214,3,13,stop,,,,Cache Valley Transit District,POINT (-111.803247 41.744214),0,,
1084,1000090,1000090,-111.834402,41.745861,3,7,stop,,,,Cache Valley Transit District,POINT (-111.834402 41.745861),0,,
1085,1000091,1000091,-111.834293,41.751825,3,7,stop,,,,Cache Valley Transit District,POINT (-111.834293 41.751825),0,,
1087,1000092,1000092,-111.83405,41.763611,3,7,stop,,,,Cache Valley Transit District,POINT (-111.83405 41.763611),0,,
1088,1000093,1000093,-111.833993,41.768169,3,7,stop,,,,Cache Valley Transit District,POINT (-111.833993 41.768169),0,,
1089,1000094,1000094,-111.833873,41.77296,3,7,stop,,,,Cache Valley Transit District,POINT (-111.833873 41.77296),0,,
109,1000095,1000095,-111.831528,41.740665,3,12,stop,,,,Cache Valley Transit District,POINT (-111.831528 41.740665),1,,
1090,1000096,1000096,-111.833784,41.776783,3,7,stop,,,,Cache Valley Transit District,POINT (-111.833784 41.776783),1,,
1091,1000097,1000097,-111.827922,41.779908,3,7,stop,,,,Cache Valley Transit District,POINT (-111.827922 41.779908),0,,
1092,1000098,1000098,-111.823919,41.779871,3,7,stop,,,,Cache Valley Transit District,POINT (-111.823919 41.779871),0,,
1093,1000099,1000099,-111.823055,41.777443,3,7,stop,,,,Cache Valley Transit District,POINT (-111.823055 41.777443),0,,
1094,1000100,1000100,-111.823232,41.775482,3,7,stop,,,,Cache Valley Transit District,POINT (-111.823232 41.775482),0,,
1095,1000101,1000101,-111.8242,41.77225,3,7,stop,,,,Cache Valley Transit District,POINT (-111.8242 41.77225),0,,
1096,1000102,1000102,-111.82889,41.7635,3,7,stop,,,,Cache Valley Transit District,POINT (-111.82889 41.7635),0,,
1097,1000103,1000103,-111.82902,41.76083,3,7,stop,,,,Cache Valley Transit District,POINT (-111.82902 41.76083),0,,
1099,1000104,1000104,-111.83475,41.74552,3,13,stop,,,,Cache Valley Transit District,POINT (-111.83475 41.74552),0,,
110,1000105,1000105,-111.830876,41.740433,3,14,stop,,,,Cache Valley Transit District,POINT (-111.830876 41.740433),1,,
1100,1000106,1000106,-111.83652,41.7392,3,8,stop,,,,Cache Valley Transit District,POINT (-111.83652 41.7392),0,,
1101,1000107,1000107,-111.84014,41.73593,3,8,stop,,,,Cache Valley Transit District,POINT (-111.84014 41.73593),0,,
