name,node_id,physical_node_id,x_coord,y_coord,route_type,route_id,node_type,directed_route_id,directed_service_id,zone_id,agency_name,geometry,terminal_flag,ctrl_type,agent_type
7548563,1000083,1000083,-111.86611,41.639758,3,5738,stop,,,,CVTD Cache Valley Transit District,POINT (-111.86611 41.639758),0,,
7548564,1000084,1000084,-111.866403,41.635176,3,5738,stop,,,,CVTD Cache Valley Transit District,POINT (-111.866403 41.635176),0,,
7548565,1000085,1000085,-111.857147,41.634036,3,5738,stop,,,,CVTD Cache Valley Transit District,POINT (-111.857147 41.634036),1,,
7548566,1000086,1000086,-111.855521,41.628149,3,5738,stop,,,,CVTD Cache Valley Transit District,POINT (-111.855521 41.628149),0,,
7548567,1000087,1000087,-111.850308,41.62759,3,5738,stop,,,,CVTD Cache Valley Transit District,POINT (-111.850308 41.62759),0,,
7548568,1000088,1000088,-111.843594,41.627468,3,5738,stop,,,,CVTD Cache Valley Transit District,POINT (-111.843594 41.627468),0,,
7548569,1000089,1000089,-111.83839,41.627366,3,5738,stop,,,,CVTD Cache Valley Transit District,POINT (-111.83839 41.627366),0,,
7548570,1000090,1000090,-111.830842,41.627139,3,5738,stop,,,,CVTD Cache Valley Transit District,POINT (-111.830842 41.627139),0,,
7548571,1000091,1000091,-111.819831,41.62799,3,5738,stop,,,,CVTD Cache Valley Transit District,POINT (-111.819831 41.62799),0,,
7548572,1000092,1000092,-111.818897,41.631649,3,5738,stop,,,,CVTD Cache Valley Transit District,POINT (-111.818897 41.631649),0,,
7548573,1000093,1000093,-111.828206,41.634384,3,5738,stop,,,,CVTD Cache Valley Transit District,POINT (-111.828206 41.634384),0,,
7548574,1000094,1000094,-111.831615,41.633695,3,5738,stop,,,,CVTD Cache Valley Transit District,POINT (-111.831615 41.633695),0,,
7548575,1000095,1000095,-111.832579,41.639203,3,5738,stop,,,,CVTD Cache Valley Transit District,POINT (-111.832579 41.639203),0,,
7548576,1000096,1000096,-111.833544,41.66407,3,5738,stop,,,,CVTD Cache Valley Transit District,POINT (-111.833544 41.66407),0,,
7548577,1000097,1000097,-111.833483,41.666815,3,5738,stop,,,,CVTD Cache Valley Transit District,POINT (-111.833483 41.666815),0,,
7548578,1000098,1000098,-111.833302,41.673934,3,5738,stop,,,,CVTD Cache Valley Transit District,POINT (-111.833302 41.673934),0,,
7549359,1000099,1000099,-111.834717,41.70949,3,5738,stop,,,,CVTD Cache Valley Transit District,POINT (-111.834717 41.70949),0,,
7549360,1000100,1000100,-111.833938,41.684926,3,5738,stop,,,,CVTD Cache Valley Transit District,POINT (-111.833938 41.684926),0,,
7549362,1000101,1000101,-111.833753,41.681203,3,5738,stop,,,,CVTD Cache Valley Transit District,POINT (-111.833753 41.681203),0,,
7549363,1000102,1000102,-111.833494,41.680644,3,5738,stop,,,,CVTD Cache Valley Transit District,POINT (-111.833494 41.680644),0,,
7549364,1000103,1000103,-111.833781,41.68603,3,5738,stop,,,,CVTD Cache Valley Transit District,POINT (-111.833781 41.68603),0,,
7549365,1000104,1000104,-111.834541,41.709031,3,5738,stop,,,,CVTD Cache Valley Transit District,POINT (-111.834541 41.709031),0,,
7565651,1000105,1000105,-111.832667,41.725292,3,5731,stop,,,,CVTD Cache Valley Transit District,POINT (-111.832667 41.725292),0,,
7565652,1000106,1000106,-111.831891,41.720813,3,5731,stop,,,,CVTD Cache Valley Transit District,POINT (-111.831891 41.720813),0,,
7565653,1000107,1000107,-111.83123,41.71851,3,5731,stop,,,,CVTD Cache Valley Transit District,POINT (-111.83123 41.71851),0,,
7565654,1000108,1000108,-111.8301,41.715036,3,5731,stop,,,,CVTD Cache Valley Transit District,POINT (-111.8301 41.715036),0,,
7565655,1000109,1000109,-111.837041,41.710289,3,5731,stop,,,,CVTD Cache Valley Transit District,POINT (-111.837041 41.710289),0,,
7565656,1000110,1000110,-111.841228,41.707423,3,5731,stop,,,,CVTD Cache Valley Transit District,POINT (-111.841228 41.707423),0,,
7565657,1000111,1000111,-111.848009,41.703043,3,5731,stop,,,,CVTD Cache Valley Transit District,POINT (-111.848009 41.703043),0,,
7565659,1000112,1000112,-111.856071,41.701843,3,5731,stop,,,,CVTD Cache Valley Transit District,POINT (-111.856071 41.701843),0,,
7565660,1000113,1000113,-111.862796,41.700135,3,5731,stop,,,,CVTD Cache Valley Transit District,POINT (-111.862796 41.700135),0,,
