route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
2,Spring_Monday - Friday,1_307_063000__0,"USU, NE Logan 1600 E",,0, "1", 2,1,1
2,Spring_Monday - Friday,1_307_063000__1,"USU, NE Logan 1600 E",,1, "1", 2,1,1
2,Fall_Monday - Friday,3_307_063000__0,"USU, NE Logan 1600 E",,0, "1", 2,1,1
2,Fall_Monday - Friday,3_307_063000__1,"USU, NE Logan 1600 E",,1, "1", 2,1,1
2,Spring_Monday - Friday,1_1840_070000__0,"USU, NE Logan 1600 E",,0, "1", 2,1,1
2,Spring_Monday - Friday,1_1840_070000__1,"USU, NE Logan 1600 E",,1, "1", 2,1,1
2,Fall_Monday - Friday,3_1840_070000__0,"USU, NE Logan 1600 E",,0, "1", 2,1,1
2,Fall_Monday - Friday,3_1840_070000__1,"USU, NE Logan 1600 E",,1, "1", 2,1,1
2,Spring_Monday - Friday,1_308_073000__0,"USU, NE Logan 1600 E",,0, "1", 2,1,1
2,Spring_Monday - Friday,1_308_073000__1,"USU, NE Logan 1600 E",,1, "1", 2,1,1
2,Fall_Monday - Friday,3_308_073000__0,"USU, NE Logan 1600 E",,0, "1", 2,1,1
2,Fall_Monday - Friday,3_308_073000__1,"USU, NE Logan 1600 E",,1, "1", 2,1,1
2,Spring_Monday - Friday,1_1841_080000__0,"USU, NE Logan 1600 E",,0, "1", 2,1,1
2,Spring_Monday - Friday,1_1841_080000__1,"USU, NE Logan 1600 E",,1, "1", 2,1,1
2,Fall_Monday - Friday,3_1841_080000__0,"USU, NE Logan 1600 E",,0, "1", 2,1,1
2,Fall_Monday - Friday,3_1841_080000__1,"USU, NE Logan 1600 E",,1, "1", 2,1,1
2,Spring_Monday - Friday,1_309_083000__0,"USU, NE Logan 1600 E",,0, "1", 2,1,1
2,Spring_Monday - Friday,1_309_083000__1,"USU, NE Logan 1600 E",,1, "1", 2,1,1
2,Fall_Monday - Friday,3_309_083000__0,"USU, NE Logan 1600 E",,0, "1", 2,1,1
2,Fall_Monday - Friday,3_309_083000__1,"USU, NE Logan 1600 E",,1, "1", 2,1,1
2,Spring_Monday - Friday,1_311_090000__0,"USU, NE Logan 1600 E",,0, "1", 2,1,1
2,Spring_Monday - Friday,1_311_090000__1,"USU, NE Logan 1600 E",,1, "1", 2,1,1
2,Fall_Monday - Friday,3_311_090000__0,"USU, NE Logan 1600 E",,0, "1", 2,1,1
2,Fall_Monday - Friday,3_311_090000__1,"USU, NE Logan 1600 E",,1, "1", 2,1,1
2,Spring_Monday - Friday,1_313_093000__0,"USU, NE Logan 1600 E",,0, "1", 2,1,1
2,Spring_Monday - Friday,1_313_093000__1,"USU, NE Logan 1600 E",,1, "1", 2,1,1
2,Fall_Monday - Friday,3_313_093000__0,"USU, NE Logan 1600 E",,0, "1", 2,1,1
2,Fall_Monday - Friday,3_313_093000__1,"USU, NE Logan 1600 E",,1, "1", 2,1,1
2,Spring_Monday - Friday,1_315_100000__0,"USU, NE Logan 1600 E",,0, "1", 2,1,1
2,Spring_Monday - Friday,1_315_100000__1,"USU, NE Logan 1600 E",,1, "1", 2,1,1
2,Fall_Monday - Friday,3_315_100000__0,"USU, NE Logan 1600 E",,0, "1", 2,1,1
2,Fall_Monday - Friday,3_315_100000__1,"USU, NE Logan 1600 E",,1, "1", 2,1,1
2,Spring_Monday - Friday,1_317_103000__0,"USU, NE Logan 1600 E",,0, "1", 2,1,1
2,Spring_Monday - Friday,1_317_103000__1,"USU, NE Logan 1600 E",,1, "1", 2,1,1
2,Fall_Monday - Friday,3_317_103000__0,"USU, NE Logan 1600 E",,0, "1", 2,1,1
2,Fall_Monday - Friday,3_317_103000__1,"USU, NE Logan 1600 E",,1, "1", 2,1,1
2,Spring_Monday - Friday,1_319_110000__0,"USU, NE Logan 1600 E",,0, "1", 2,1,1
2,Spring_Monday - Friday,1_319_110000__1,"USU, NE Logan 1600 E",,1, "1", 2,1,1
2,Fall_Monday - Friday,3_319_110000__0,"USU, NE Logan 1600 E",,0, "1", 2,1,1
2,Fall_Monday - Friday,3_319_110000__1,"USU, NE Logan 1600 E",,1, "1", 2,1,1
2,Spring_Monday - Friday,1_320_113000__0,"USU, NE Logan 1600 E",,0, "1", 2,1,1
2,Spring_Monday - Friday,1_320_113000__1,"USU, NE Logan 1600 E",,1, "1", 2,1,1
2,Fall_Monday - Friday,3_320_113000__0,"USU, NE Logan 1600 E",,0, "1", 2,1,1
2,Fall_Monday - Friday,3_320_113000__1,"USU, NE Logan 1600 E",,1, "1", 2,1,1
2,Spring_Monday - Friday,1_321_120000__0,"USU, NE Logan 1600 E",,0, "1", 2,1,1
2,Spring_Monday - Friday,1_321_120000__1,"USU, NE Logan 1600 E",,1, "1", 2,1,1
2,Fall_Monday - Friday,3_321_120000__0,"USU, NE Logan 1600 E",,0, "1", 2,1,1
2,Fall_Monday - Friday,3_321_120000__1,"USU, NE Logan 1600 E",,1, "1", 2,1,1
2,Spring_Monday - Friday,1_322_123000__0,"USU, NE Logan 1600 E",,0, "1", 2,1,1
2,Spring_Monday - Friday,1_322_123000__1,"USU, NE Logan 1600 E",,1, "1", 2,1,1
2,Fall_Monday - Friday,3_322_123000__0,"USU, NE Logan 1600 E",,0, "1", 2,1,1
2,Fall_Monday - Friday,3_322_123000__1,"USU, NE Logan 1600 E",,1, "1", 2,1,1
2,Spring_Monday - Friday,1_323_130000__0,"USU, NE Logan 1600 E",,0, "1", 2,1,1
2,Spring_Monday - Friday,1_323_130000__1,"USU, NE Logan 1600 E",,1, "1", 2,1,1
2,Fall_Monday - Friday,3_323_130000__0,"USU, NE Logan 1600 E",,0, "1", 2,1,1
2,Fall_Monday - Friday,3_323_130000__1,"USU, NE Logan 1600 E",,1, "1", 2,1,1
2,Spring_Monday - Friday,1_324_133000__0,"USU, NE Logan 1600 E",,0, "1", 2,1,1
2,Spring_Monday - Friday,1_324_133000__1,"USU, NE Logan 1600 E",,1, "1", 2,1,1
2,Fall_Monday - Friday,3_324_133000__0,"USU, NE Logan 1600 E",,0, "1", 2,1,1
2,Fall_Monday - Friday,3_324_133000__1,"USU, NE Logan 1600 E",,1, "1", 2,1,1
2,Spring_Monday - Friday,1_1842_140000__0,"USU, NE Logan 1600 E",,0, "1", 2,1,1
2,Spring_Monday - Friday,1_1842_140000__1,"USU, NE Logan 1600 E",,1, "1", 2,1,1
2,Fall_Monday - Friday,3_1842_140000__0,"USU, NE Logan 1600 E",,0, "1", 2,1,1
2,Fall_Monday - Friday,3_1842_140000__1,"USU, NE Logan 1600 E",,1, "1", 2,1,1
2,Spring_Monday - Friday,1_325_143000__0,"USU, NE Logan 1600 E",,0, "1", 2,1,1
2,Spring_Monday - Friday,1_325_143000__1,"USU, NE Logan 1600 E",,1, "1", 2,1,1
2,Fall_Monday - Friday,3_325_143000__0,"USU, NE Logan 1600 E",,0, "1", 2,1,1
2,Fall_Monday - Friday,3_325_143000__1,"USU, NE Logan 1600 E",,1, "1", 2,1,1
2,Spring_Monday - Friday,1_1843_150000__0,"USU, NE Logan 1600 E",,0, "1", 2,1,1
2,Spring_Monday - Friday,1_1843_150000__1,"USU, NE Logan 1600 E",,1, "1", 2,1,1
2,Fall_Monday - Friday,3_1843_150000__0,"USU, NE Logan 1600 E",,0, "1", 2,1,1
2,Fall_Monday - Friday,3_1843_150000__1,"USU, NE Logan 1600 E",,1, "1", 2,1,1
2,Spring_Monday - Friday,1_326_153000__0,"USU, NE Logan 1600 E",,0, "1", 2,1,1
2,Spring_Monday - Friday,1_326_153000__1,"USU, NE Logan 1600 E",,1, "1", 2,1,1
2,Fall_Monday - Friday,3_326_153000__0,"USU, NE Logan 1600 E",,0, "1", 2,1,1
2,Fall_Monday - Friday,3_326_153000__1,"USU, NE Logan 1600 E",,1, "1", 2,1,1
2,Spring_Monday - Friday,1_1844_160000__0,"USU, NE Logan 1600 E",,0, "1", 2,1,1
2,Spring_Monday - Friday,1_1844_160000__1,"USU, NE Logan 1600 E",,1, "1", 2,1,1
2,Fall_Monday - Friday,3_1844_160000__0,"USU, NE Logan 1600 E",,0, "1", 2,1,1
2,Fall_Monday - Friday,3_1844_160000__1,"USU, NE Logan 1600 E",,1, "1", 2,1,1
2,Spring_Monday - Friday,1_327_163000__0,"USU, NE Logan 1600 E",,0, "1", 2,1,1
2,Spring_Monday - Friday,1_327_163000__1,"USU, NE Logan 1600 E",,1, "1", 2,1,1
2,Fall_Monday - Friday,3_327_163000__0,"USU, NE Logan 1600 E",,0, "1", 2,1,1
2,Fall_Monday - Friday,3_327_163000__1,"USU, NE Logan 1600 E",,1, "1", 2,1,1
2,Spring_Monday - Friday,1_1845_170000__0,"USU, NE Logan 1600 E",,0, "1", 2,1,1
2,Spring_Monday - Friday,1_1845_170000__1,"USU, NE Logan 1600 E",,1, "1", 2,1,1
2,Fall_Monday - Friday,3_1845_170000__0,"USU, NE Logan 1600 E",,0, "1", 2,1,1
2,Fall_Monday - Friday,3_1845_170000__1,"USU, NE Logan 1600 E",,1, "1", 2,1,1
2,Spring_Monday - Friday,1_328_173000__0,"USU, NE Logan 1600 E",,0, "1", 2,1,1
2,Spring_Monday - Friday,1_328_173000__1,"USU, NE Logan 1600 E",,1, "1", 2,1,1
2,Fall_Monday - Friday,3_328_173000__0,"USU, NE Logan 1600 E",,0, "1", 2,1,1
2,Fall_Monday - Friday,3_328_173000__1,"USU, NE Logan 1600 E",,1, "1", 2,1,1
2,Spring_Monday - Friday,1_1846_180000__0,"USU, NE Logan 1600 E",,0, "1", 2,1,1
2,Spring_Monday - Friday,1_1846_180000__1,"USU, NE Logan 1600 E",,1, "1", 2,1,1
2,Fall_Monday - Friday,3_1846_180000__0,"USU, NE Logan 1600 E",,0, "1", 2,1,1
2,Fall_Monday - Friday,3_1846_180000__1,"USU, NE Logan 1600 E",,1, "1", 2,1,1
2,Spring_Monday - Friday,1_330_183000__0,"USU, NE Logan 1600 E",,0, "1", 2,1,1
2,Spring_Monday - Friday,1_330_183000__1,"USU, NE Logan 1600 E",,1, "1", 2,1,1
2,Fall_Monday - Friday,3_330_183000__0,"USU, NE Logan 1600 E",,0, "1", 2,1,1
2,Fall_Monday - Friday,3_330_183000__1,"USU, NE Logan 1600 E",,1, "1", 2,1,1
2,Spring_Monday - Friday,1_1847_190000__0,"USU, NE Logan 1600 E",,0, "1", 2,1,1
2,Spring_Monday - Friday,1_1847_190000__1,"USU, NE Logan 1600 E",,1, "1", 2,1,1
2,Fall_Monday - Friday,3_1847_190000__0,"USU, NE Logan 1600 E",,0, "1", 2,1,1
2,Fall_Monday - Friday,3_1847_190000__1,"USU, NE Logan 1600 E",,1, "1", 2,1,1
2,Spring_Monday - Friday,1_332_193000__0,"USU, NE Logan 1600 E",,0, "1", 2,1,1
2,Spring_Monday - Friday,1_332_193000__1,"USU, NE Logan 1600 E",,1, "1", 2,1,1
2,Fall_Monday - Friday,3_332_193000__0,"USU, NE Logan 1600 E",,0, "1", 2,1,1
2,Fall_Monday - Friday,3_332_193000__1,"USU, NE Logan 1600 E",,1, "1", 2,1,1
2,Spring_Monday - Friday,1_1876_200000__0,"USU, NE Logan 1600 E",,0, "1", 2,1,1
2,Spring_Monday - Friday,1_1876_200000__1,"USU, NE Logan 1600 E",,1, "1", 2,1,1
2,Fall_Monday - Friday,3_1876_200000__0,"USU, NE Logan 1600 E",,0, "1", 2,1,1
2,Fall_Monday - Friday,3_1876_200000__1,"USU, NE Logan 1600 E",,1, "1", 2,1,1
2,Spring_Monday - Friday,1_334_203000__0,"USU, NE Logan 1600 E",,0, "1", 2,1,1
2,Spring_Monday - Friday,1_334_203000__1,"USU, NE Logan 1600 E",,1, "1", 2,1,1
2,Fall_Monday - Friday,3_334_203000__0,"USU, NE Logan 1600 E",,0, "1", 2,1,1
2,Fall_Monday - Friday,3_334_203000__1,"USU, NE Logan 1600 E",,1, "1", 2,1,1
3,Spring_Monday - Friday,1_345_061300_1_0,"L.R. Hospital - 800 E",,0, "2", 3_1,1,1
3,Fall_Monday - Friday,3_345_061300_1_0,"L.R. Hospital - 800 E",,0, "2", 3_1,1,1
3,Spring_Monday - Friday,1_346_063000__0,"L.R. Hospital - 800 E",,0, "2", 3,1,1
3,Spring_Monday - Friday,1_346_063000__1,"L.R. Hospital - 800 E",,1, "2", 3,1,1
3,Fall_Monday - Friday,3_346_063000__0,"L.R. Hospital - 800 E",,0, "2", 3,1,1
3,Fall_Monday - Friday,3_346_063000__1,"L.R. Hospital - 800 E",,1, "2", 3,1,1
3,Spring_Monday - Friday,1_347_070000__0,"L.R. Hospital - 800 E",,0, "2", 3,1,1
3,Spring_Monday - Friday,1_347_070000__1,"L.R. Hospital - 800 E",,1, "2", 3,1,1
3,Fall_Monday - Friday,3_347_070000__0,"L.R. Hospital - 800 E",,0, "2", 3,1,1
3,Fall_Monday - Friday,3_347_070000__1,"L.R. Hospital - 800 E",,1, "2", 3,1,1
3,Spring_Monday - Friday,1_348_073000__0,"L.R. Hospital - 800 E",,0, "2", 3,1,1
3,Spring_Monday - Friday,1_348_073000__1,"L.R. Hospital - 800 E",,1, "2", 3,1,1
3,Fall_Monday - Friday,3_348_073000__0,"L.R. Hospital - 800 E",,0, "2", 3,1,1
3,Fall_Monday - Friday,3_348_073000__1,"L.R. Hospital - 800 E",,1, "2", 3,1,1
3,Spring_Monday - Friday,1_349_080000__0,"L.R. Hospital - 800 E",,0, "2", 3,1,1
3,Spring_Monday - Friday,1_349_080000__1,"L.R. Hospital - 800 E",,1, "2", 3,1,1
3,Fall_Monday - Friday,3_349_080000__0,"L.R. Hospital - 800 E",,0, "2", 3,1,1
3,Fall_Monday - Friday,3_349_080000__1,"L.R. Hospital - 800 E",,1, "2", 3,1,1
3,Spring_Monday - Friday,1_350_083000__0,"L.R. Hospital - 800 E",,0, "2", 3,1,1
3,Spring_Monday - Friday,1_350_083000__1,"L.R. Hospital - 800 E",,1, "2", 3,1,1
3,Fall_Monday - Friday,3_350_083000__0,"L.R. Hospital - 800 E",,0, "2", 3,1,1
3,Fall_Monday - Friday,3_350_083000__1,"L.R. Hospital - 800 E",,1, "2", 3,1,1
3,Spring_Monday - Friday,1_351_090000__0,"L.R. Hospital - 800 E",,0, "2", 3,1,1
3,Spring_Monday - Friday,1_351_090000__1,"L.R. Hospital - 800 E",,1, "2", 3,1,1
3,Fall_Monday - Friday,3_351_090000__0,"L.R. Hospital - 800 E",,0, "2", 3,1,1
3,Fall_Monday - Friday,3_351_090000__1,"L.R. Hospital - 800 E",,1, "2", 3,1,1
3,Spring_Monday - Friday,1_352_093000__0,"L.R. Hospital - 800 E",,0, "2", 3,1,1
3,Spring_Monday - Friday,1_352_093000__1,"L.R. Hospital - 800 E",,1, "2", 3,1,1
3,Fall_Monday - Friday,3_352_093000__0,"L.R. Hospital - 800 E",,0, "2", 3,1,1
3,Fall_Monday - Friday,3_352_093000__1,"L.R. Hospital - 800 E",,1, "2", 3,1,1
3,Spring_Monday - Friday,1_353_100000__0,"L.R. Hospital - 800 E",,0, "2", 3,1,1
3,Spring_Monday - Friday,1_353_100000__1,"L.R. Hospital - 800 E",,1, "2", 3,1,1
3,Fall_Monday - Friday,3_353_100000__0,"L.R. Hospital - 800 E",,0, "2", 3,1,1
3,Fall_Monday - Friday,3_353_100000__1,"L.R. Hospital - 800 E",,1, "2", 3,1,1
3,Spring_Monday - Friday,1_354_103000__0,"L.R. Hospital - 800 E",,0, "2", 3,1,1
3,Spring_Monday - Friday,1_354_103000__1,"L.R. Hospital - 800 E",,1, "2", 3,1,1
3,Fall_Monday - Friday,3_354_103000__0,"L.R. Hospital - 800 E",,0, "2", 3,1,1
3,Fall_Monday - Friday,3_354_103000__1,"L.R. Hospital - 800 E",,1, "2", 3,1,1
3,Spring_Monday - Friday,1_355_110000__0,"L.R. Hospital - 800 E",,0, "2", 3,1,1
3,Spring_Monday - Friday,1_355_110000__1,"L.R. Hospital - 800 E",,1, "2", 3,1,1
3,Fall_Monday - Friday,3_355_110000__0,"L.R. Hospital - 800 E",,0, "2", 3,1,1
3,Fall_Monday - Friday,3_355_110000__1,"L.R. Hospital - 800 E",,1, "2", 3,1,1
3,Spring_Monday - Friday,1_356_113000__0,"L.R. Hospital - 800 E",,0, "2", 3,1,1
3,Spring_Monday - Friday,1_356_113000__1,"L.R. Hospital - 800 E",,1, "2", 3,1,1
3,Fall_Monday - Friday,3_356_113000__0,"L.R. Hospital - 800 E",,0, "2", 3,1,1
3,Fall_Monday - Friday,3_356_113000__1,"L.R. Hospital - 800 E",,1, "2", 3,1,1
3,Spring_Monday - Friday,1_357_120000__0,"L.R. Hospital - 800 E",,0, "2", 3,1,1
3,Spring_Monday - Friday,1_357_120000__1,"L.R. Hospital - 800 E",,1, "2", 3,1,1
3,Fall_Monday - Friday,3_357_120000__0,"L.R. Hospital - 800 E",,0, "2", 3,1,1
3,Fall_Monday - Friday,3_357_120000__1,"L.R. Hospital - 800 E",,1, "2", 3,1,1
3,Spring_Monday - Friday,1_358_123000__0,"L.R. Hospital - 800 E",,0, "2", 3,1,1
3,Spring_Monday - Friday,1_358_123000__1,"L.R. Hospital - 800 E",,1, "2", 3,1,1
3,Fall_Monday - Friday,3_358_123000__0,"L.R. Hospital - 800 E",,0, "2", 3,1,1
3,Fall_Monday - Friday,3_358_123000__1,"L.R. Hospital - 800 E",,1, "2", 3,1,1
3,Spring_Monday - Friday,1_359_130000__0,"L.R. Hospital - 800 E",,0, "2", 3,1,1
3,Spring_Monday - Friday,1_359_130000__1,"L.R. Hospital - 800 E",,1, "2", 3,1,1
3,Fall_Monday - Friday,3_359_130000__0,"L.R. Hospital - 800 E",,0, "2", 3,1,1
3,Fall_Monday - Friday,3_359_130000__1,"L.R. Hospital - 800 E",,1, "2", 3,1,1
3,Spring_Monday - Friday,1_360_133000__0,"L.R. Hospital - 800 E",,0, "2", 3,1,1
3,Spring_Monday - Friday,1_360_133000__1,"L.R. Hospital - 800 E",,1, "2", 3,1,1
3,Fall_Monday - Friday,3_360_133000__0,"L.R. Hospital - 800 E",,0, "2", 3,1,1
3,Fall_Monday - Friday,3_360_133000__1,"L.R. Hospital - 800 E",,1, "2", 3,1,1
3,Spring_Monday - Friday,1_361_140000__0,"L.R. Hospital - 800 E",,0, "2", 3,1,1
3,Spring_Monday - Friday,1_361_140000__1,"L.R. Hospital - 800 E",,1, "2", 3,1,1
3,Fall_Monday - Friday,3_361_140000__0,"L.R. Hospital - 800 E",,0, "2", 3,1,1
3,Fall_Monday - Friday,3_361_140000__1,"L.R. Hospital - 800 E",,1, "2", 3,1,1
3,Spring_Monday - Friday,1_362_143000__0,"L.R. Hospital - 800 E",,0, "2", 3,1,1
3,Spring_Monday - Friday,1_362_143000__1,"L.R. Hospital - 800 E",,1, "2", 3,1,1
3,Fall_Monday - Friday,3_362_143000__0,"L.R. Hospital - 800 E",,0, "2", 3,1,1
3,Fall_Monday - Friday,3_362_143000__1,"L.R. Hospital - 800 E",,1, "2", 3,1,1
3,Spring_Monday - Friday,1_363_150000__0,"L.R. Hospital - 800 E",,0, "2", 3,1,1
3,Spring_Monday - Friday,1_363_150000__1,"L.R. Hospital - 800 E",,1, "2", 3,1,1
3,Fall_Monday - Friday,3_363_150000__0,"L.R. Hospital - 800 E",,0, "2", 3,1,1
3,Fall_Monday - Friday,3_363_150000__1,"L.R. Hospital - 800 E",,1, "2", 3,1,1
3,Spring_Monday - Friday,1_364_153000__0,"L.R. Hospital - 800 E",,0, "2", 3,1,1
3,Spring_Monday - Friday,1_364_153000__1,"L.R. Hospital - 800 E",,1, "2", 3,1,1
3,Fall_Monday - Friday,3_364_153000__0,"L.R. Hospital - 800 E",,0, "2", 3,1,1
3,Fall_Monday - Friday,3_364_153000__1,"L.R. Hospital - 800 E",,1, "2", 3,1,1
3,Spring_Monday - Friday,1_365_160000__0,"L.R. Hospital - 800 E",,0, "2", 3,1,1
3,Spring_Monday - Friday,1_365_160000__1,"L.R. Hospital - 800 E",,1, "2", 3,1,1
3,Fall_Monday - Friday,3_365_160000__0,"L.R. Hospital - 800 E",,0, "2", 3,1,1
3,Fall_Monday - Friday,3_365_160000__1,"L.R. Hospital - 800 E",,1, "2", 3,1,1
3,Spring_Monday - Friday,1_366_163000__0,"L.R. Hospital - 800 E",,0, "2", 3,1,1
3,Spring_Monday - Friday,1_366_163000__1,"L.R. Hospital - 800 E",,1, "2", 3,1,1
3,Fall_Monday - Friday,3_366_163000__0,"L.R. Hospital - 800 E",,0, "2", 3,1,1
3,Fall_Monday - Friday,3_366_163000__1,"L.R. Hospital - 800 E",,1, "2", 3,1,1
3,Spring_Monday - Friday,1_367_170000__0,"L.R. Hospital - 800 E",,0, "2", 3,1,1
3,Spring_Monday - Friday,1_367_170000__1,"L.R. Hospital - 800 E",,1, "2", 3,1,1
3,Fall_Monday - Friday,3_367_170000__0,"L.R. Hospital - 800 E",,0, "2", 3,1,1
3,Fall_Monday - Friday,3_367_170000__1,"L.R. Hospital - 800 E",,1, "2", 3,1,1
3,Spring_Monday - Friday,1_368_173000__0,"L.R. Hospital - 800 E",,0, "2", 3,1,1
3,Spring_Monday - Friday,1_368_173000__1,"L.R. Hospital - 800 E",,1, "2", 3,1,1
3,Fall_Monday - Friday,3_368_173000__0,"L.R. Hospital - 800 E",,0, "2", 3,1,1
3,Fall_Monday - Friday,3_368_173000__1,"L.R. Hospital - 800 E",,1, "2", 3,1,1
3,Spring_Monday - Friday,1_369_180000__0,"L.R. Hospital - 800 E",,0, "2", 3,1,1
3,Spring_Monday - Friday,1_369_180000__1,"L.R. Hospital - 800 E",,1, "2", 3,1,1
3,Fall_Monday - Friday,3_369_180000__0,"L.R. Hospital - 800 E",,0, "2", 3,1,1
3,Fall_Monday - Friday,3_369_180000__1,"L.R. Hospital - 800 E",,1, "2", 3,1,1
3,Spring_Monday - Friday,1_370_183000__0,"L.R. Hospital - 800 E",,0, "2", 3,1,1
3,Spring_Monday - Friday,1_370_183000__1,"L.R. Hospital - 800 E",,1, "2", 3,1,1
3,Fall_Monday - Friday,3_370_183000__0,"L.R. Hospital - 800 E",,0, "2", 3,1,1
3,Fall_Monday - Friday,3_370_183000__1,"L.R. Hospital - 800 E",,1, "2", 3,1,1
3,Spring_Monday - Friday,1_371_190000__0,"L.R. Hospital - 800 E",,0, "2", 3,1,1
3,Spring_Monday - Friday,1_371_190000__1,"L.R. Hospital - 800 E",,1, "2", 3,1,1
3,Fall_Monday - Friday,3_371_190000__0,"L.R. Hospital - 800 E",,0, "2", 3,1,1
3,Fall_Monday - Friday,3_371_190000__1,"L.R. Hospital - 800 E",,1, "2", 3,1,1
3,Spring_Monday - Friday,1_372_193000__0,"L.R. Hospital - 800 E",,0, "2", 3,1,1
3,Spring_Monday - Friday,1_372_193000__1,"L.R. Hospital - 800 E",,1, "2", 3,1,1
3,Fall_Monday - Friday,3_372_193000__0,"L.R. Hospital - 800 E",,0, "2", 3,1,1
3,Fall_Monday - Friday,3_372_193000__1,"L.R. Hospital - 800 E",,1, "2", 3,1,1
3,Spring_Monday - Friday,1_373_200000__0,"L.R. Hospital - 800 E",,0, "2", 3,1,1
3,Spring_Monday - Friday,1_373_200000__1,"L.R. Hospital - 800 E",,1, "2", 3,1,1
3,Fall_Monday - Friday,3_373_200000__0,"L.R. Hospital - 800 E",,0, "2", 3,1,1
3,Fall_Monday - Friday,3_373_200000__1,"L.R. Hospital - 800 E",,1, "2", 3,1,1
3,Spring_Monday - Friday,1_374_203000_2_1,"L.R. Hospital - 800 E",,1, "2", 3_2,1,1
3,Fall_Monday - Friday,3_374_203000_2_1,"L.R. Hospital - 800 E",,1, "2", 3_2,1,1
4,Spring_Monday - Friday,1_375_060500_1_0,"Island, Cliffside",,0, "3/8/10", 4_1,1,1
4,Fall_Monday - Friday,3_375_060500_1_0,"Island, Cliffside",,0, "3/8/10", 4_1,1,1
4,Spring_Monday - Friday,1_376_070000__0,"Island, Cliffside",,0, "3/8/10", 4,1,1
4,Spring_Monday - Friday,1_376_070000__1,"Island, Cliffside",,1, "3/8/10", 4,1,1
4,Fall_Monday - Friday,3_376_070000__0,"Island, Cliffside",,0, "3/8/10", 4,1,1
4,Fall_Monday - Friday,3_376_070000__1,"Island, Cliffside",,1, "3/8/10", 4,1,1
4,Spring_Monday - Friday,1_377_080000__0,"Island, Cliffside",,0, "3/8/10", 4,1,1
4,Spring_Monday - Friday,1_377_080000__1,"Island, Cliffside",,1, "3/8/10", 4,1,1
4,Fall_Monday - Friday,3_377_080000__0,"Island, Cliffside",,0, "3/8/10", 4,1,1
4,Fall_Monday - Friday,3_377_080000__1,"Island, Cliffside",,1, "3/8/10", 4,1,1
4,Spring_Monday - Friday,1_1170_140000__0,"Island, Cliffside",,0, "3/8/10", 4,1,1
4,Spring_Monday - Friday,1_1170_140000__1,"Island, Cliffside",,1, "3/8/10", 4,1,1
4,Fall_Monday - Friday,3_1170_140000__0,"Island, Cliffside",,0, "3/8/10", 4,1,1
4,Fall_Monday - Friday,3_1170_140000__1,"Island, Cliffside",,1, "3/8/10", 4,1,1
4,Spring_Monday - Friday,1_378_150000__0,"Island, Cliffside",,0, "3/8/10", 4,1,1
4,Spring_Monday - Friday,1_378_150000__1,"Island, Cliffside",,1, "3/8/10", 4,1,1
4,Fall_Monday - Friday,3_378_150000__0,"Island, Cliffside",,0, "3/8/10", 4,1,1
4,Fall_Monday - Friday,3_378_150000__1,"Island, Cliffside",,1, "3/8/10", 4,1,1
4,Spring_Monday - Friday,1_379_160000__0,"Island, Cliffside",,0, "3/8/10", 4,1,1
4,Spring_Monday - Friday,1_379_160000__1,"Island, Cliffside",,1, "3/8/10", 4,1,1
4,Fall_Monday - Friday,3_379_160000__0,"Island, Cliffside",,0, "3/8/10", 4,1,1
4,Fall_Monday - Friday,3_379_160000__1,"Island, Cliffside",,1, "3/8/10", 4,1,1
4,Spring_Monday - Friday,1_380_170000__0,"Island, Cliffside",,0, "3/8/10", 4,1,1
4,Spring_Monday - Friday,1_380_170000__1,"Island, Cliffside",,1, "3/8/10", 4,1,1
4,Fall_Monday - Friday,3_380_170000__0,"Island, Cliffside",,0, "3/8/10", 4,1,1
4,Fall_Monday - Friday,3_380_170000__1,"Island, Cliffside",,1, "3/8/10", 4,1,1
4,Spring_Monday - Friday,1_381_180000__0,"Island, Cliffside",,0, "3/8/10", 4,1,1
4,Spring_Monday - Friday,1_381_180000__1,"Island, Cliffside",,1, "3/8/10", 4,1,1
4,Fall_Monday - Friday,3_381_180000__0,"Island, Cliffside",,0, "3/8/10", 4,1,1
4,Fall_Monday - Friday,3_381_180000__1,"Island, Cliffside",,1, "3/8/10", 4,1,1
4,Spring_Monday - Friday,1_382_190000__0,"Island, Cliffside",,0, "3/8/10", 4,1,1
4,Spring_Monday - Friday,1_382_190000__1,"Island, Cliffside",,1, "3/8/10", 4,1,1
4,Fall_Monday - Friday,3_382_190000__0,"Island, Cliffside",,0, "3/8/10", 4,1,1
4,Fall_Monday - Friday,3_382_190000__1,"Island, Cliffside",,1, "3/8/10", 4,1,1
4,Spring_Monday - Friday,1_383_200000__0,"Island, Cliffside",,0, "3/8/10", 4,1,1
4,Spring_Monday - Friday,1_383_200000__1,"Island, Cliffside",,1, "3/8/10", 4,1,1
4,Fall_Monday - Friday,3_383_200000__0,"Island, Cliffside",,0, "3/8/10", 4,1,1
4,Fall_Monday - Friday,3_383_200000__1,"Island, Cliffside",,1, "3/8/10", 4,1,1
5,Spring_Monday - Friday,1_551_063000__0,"Island, River Heights",,0, "3/8/10", 5,1,1
5,Spring_Monday - Friday,1_551_063000__1,"Island, River Heights",,1, "3/8/10", 5,1,1
